time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2021-07-24T17:06:55.20Z,47.7849267,-121.4273894,779.281,0.08,-0.02,0.21,3.035,3.784,0.47,31.14069,22.49299,3,7
2021-07-24T17:06:55.40Z,47.7849277,-121.4273927,778.897,0.05,-0.19,0.30,3.119,3.877,0.42,31.14069,22.49316,3,7
2021-07-24T17:06:55.60Z,47.7849303,-121.4273934,778.389,0.20,0.08,0.27,3.128,3.866,0.55,31.14069,22.49338,3,7
2021-07-24T17:06:55.80Z,47.7849355,-121.4273917,777.077,-0.09,-0.13,0.29,3.210,3.936,0.48,31.14069,22.49357,3,7
2021-07-24T17:06:56.00Z,47.7849349,-121.4273919,776.904,-0.79,-0.39,0.09,3.100,3.794,0.70,131.79432,19.36114,3,7
2021-07-24T17:06:56.20Z,47.7849337,-121.4273917,776.949,-0.13,0.38,0.14,3.008,3.669,0.36,131.79432,19.36134,3,7
2021-07-24T17:06:56.40Z,47.7849341,-121.4273919,776.719,-0.15,-0.15,0.05,2.961,3.598,0.88,131.79432,19.36175,3,7
2021-07-24T17:06:56.60Z,47.7849325,-121.4273920,776.600,-0.33,0.34,0.17,2.900,3.531,0.42,131.79432,19.36198,3,7
2021-07-24T17:06:56.80Z,47.7849332,-121.4273898,776.085,-0.24,0.51,0.47,2.891,3.536,0.52,131.79432,19.36232,3,7
2021-07-24T17:06:57.00Z,47.7849353,-121.4273864,775.792,0.36,0.86,0.36,3.008,3.682,0.68,106.01503,23.66558,3,7
2021-07-24T17:06:57.20Z,47.7849349,-121.4273864,775.635,0.25,0.13,0.48,3.061,3.756,0.57,106.01503,23.66579,3,7
2021-07-24T17:06:57.40Z,47.7849371,-121.4273855,775.283,0.25,0.01,0.43,3.141,3.874,0.53,106.01503,23.66599,3,7
2021-07-24T17:06:57.60Z,47.7849362,-121.4273869,775.092,0.02,-0.22,0.28,3.161,3.911,0.38,106.01503,23.66614,3,7
2021-07-24T17:06:57.80Z,47.7849376,-121.4273856,774.697,0.01,0.08,0.21,3.270,4.079,0.50,106.01503,23.66633,3,7
2021-07-24T17:06:58.00Z,47.7849392,-121.4273843,774.503,0.16,0.18,0.15,3.281,4.117,0.51,106.01503,23.66652,3,7
2021-07-24T17:06:58.20Z,47.7849410,-121.4273827,774.176,0.14,0.18,0.18,3.194,4.038,0.52,106.01503,23.66672,3,7
2021-07-24T17:06:58.40Z,47.7849428,-121.4273825,774.157,0.19,0.08,0.12,3.112,3.950,0.53,106.01503,23.66692,3,7
2021-07-24T17:06:58.60Z,47.7849479,-121.4273805,773.629,0.08,0.02,0.14,3.321,4.234,0.53,106.01503,23.66712,3,7
2021-07-24T17:06:58.80Z,47.7849519,-121.4273787,773.166,0.03,-0.10,0.20,3.396,4.342,0.40,106.01503,23.66727,3,7
2021-07-24T17:06:59.00Z,47.7849531,-121.4273773,772.958,-0.06,-0.08,0.13,3.289,4.218,0.34,106.01503,23.66740,3,7
2021-07-24T17:06:59.20Z,47.7849564,-121.4273754,772.744,0.23,0.12,0.21,3.158,4.063,0.48,88.40685,43.55168,3,7
2021-07-24T17:06:59.40Z,47.7849604,-121.4273736,772.638,0.24,0.12,0.07,3.158,4.073,0.44,88.40685,43.55177,3,7
2021-07-24T17:06:59.60Z,47.7849621,-121.4273731,772.435,0.21,0.09,0.09,3.077,3.977,0.45,88.40685,43.55186,3,7
2021-07-24T17:06:59.80Z,47.7849635,-121.4273733,772.026,0.19,0.06,0.11,3.111,4.015,0.46,88.40685,43.55196,3,7
2021-07-24T17:07:00.00Z,47.7849638,-121.4273747,771.721,0.05,0.04,0.10,3.270,4.219,0.43,88.40685,43.55204,3,7
2021-07-24T17:07:00.20Z,47.7849646,-121.4273757,771.328,0.08,0.07,0.11,3.492,4.506,0.45,88.40685,43.55214,3,7
2021-07-24T17:07:00.40Z,47.7849650,-121.4273760,770.929,0.12,0.06,0.15,3.631,4.684,0.45,88.40685,43.55223,3,7
2021-07-24T17:07:00.60Z,47.7849653,-121.4273763,770.598,-0.03,0.03,0.13,3.757,4.845,0.35,88.40685,43.55231,3,7
2021-07-24T17:07:00.80Z,47.7849650,-121.4273769,770.390,0.01,0.02,0.15,3.848,4.967,0.39,88.40685,43.55239,3,7
2021-07-24T17:07:01.00Z,47.7849649,-121.4273773,770.185,0.14,0.04,0.16,3.910,5.050,0.45,88.40685,43.55248,3,7
2021-07-24T17:07:01.20Z,47.7849642,-121.4273779,770.009,0.02,-0.02,0.11,3.963,5.121,0.38,88.40685,43.55256,3,7
2021-07-24T17:07:01.40Z,47.7849642,-121.4273777,769.759,0.05,0.06,0.13,3.987,5.152,0.43,88.40685,43.55265,3,7
2021-07-24T17:07:01.60Z,47.7849636,-121.4273783,769.585,-0.01,0.02,0.10,4.015,5.189,0.37,88.40685,43.55272,3,7
2021-07-24T17:07:01.80Z,47.7849631,-121.4273788,769.414,-0.02,-0.02,0.14,4.041,5.225,0.36,88.40685,43.55280,3,7
2021-07-24T17:07:02.00Z,47.7849626,-121.4273790,769.194,0.01,0.11,0.11,4.044,5.232,0.37,88.40685,43.55287,3,7
2021-07-24T17:07:02.20Z,47.7849627,-121.4273788,769.089,0.02,0.09,0.08,4.018,5.198,0.40,88.40685,43.55295,3,7
2021-07-24T17:07:02.40Z,47.7849625,-121.4273789,768.961,0.00,0.07,0.08,4.011,5.183,0.38,88.40685,43.55303,3,7
2021-07-24T17:07:02.60Z,47.7849622,-121.4273792,768.957,-0.04,0.02,0.05,3.938,5.078,0.32,88.40685,43.55310,3,7
2021-07-24T17:07:02.80Z,47.7849622,-121.4273794,768.905,0.01,0.04,0.06,3.843,4.944,0.42,88.40685,43.55319,3,7
2021-07-24T17:07:03.00Z,47.7849616,-121.4273797,768.763,-0.06,0.02,0.09,3.747,4.808,0.35,88.40685,43.55326,3,7
2021-07-24T17:07:03.20Z,47.7849603,-121.4273808,768.744,-0.08,-0.06,0.11,3.659,4.680,0.49,88.40685,43.55336,3,7
2021-07-24T17:07:03.40Z,47.7849603,-121.4273814,768.663,0.08,0.00,0.09,3.555,4.535,0.45,88.40685,43.55345,3,7
2021-07-24T17:07:03.60Z,47.7849603,-121.4273820,768.633,0.03,-0.01,0.04,3.417,4.356,0.39,88.40685,43.55353,3,7
2021-07-24T17:07:03.80Z,47.7849601,-121.4273824,768.619,0.04,0.00,0.04,3.291,4.193,0.47,88.40685,43.55363,3,7
2021-07-24T17:07:04.00Z,47.7849611,-121.4273815,768.353,-0.03,0.09,0.07,3.207,4.090,0.30,88.40685,43.55369,3,7
2021-07-24T17:07:04.20Z,47.7849616,-121.4273811,768.063,0.02,0.11,0.11,3.122,3.981,0.40,88.40685,43.55377,3,7
2021-07-24T17:07:04.40Z,47.7849613,-121.4273808,767.917,0.04,0.17,0.10,3.012,3.844,0.43,88.40685,43.55386,3,7
2021-07-24T17:07:04.60Z,47.7849616,-121.4273800,767.757,0.11,0.30,0.17,2.872,3.673,0.44,88.40685,43.55395,3,7
2021-07-24T17:07:04.80Z,47.7849607,-121.4273805,767.671,-0.28,0.14,0.25,2.794,3.579,0.31,88.40685,43.55403,3,7
2021-07-24T17:07:05.00Z,47.7849627,-121.4273771,767.551,0.16,0.43,0.15,2.806,3.624,0.42,77.78554,37.78497,3,7
2021-07-24T17:07:05.20Z,47.7849635,-121.4273761,767.205,-0.19,0.13,0.22,2.890,3.818,0.29,77.78554,37.78505,3,7
2021-07-24T17:07:05.40Z,47.7849645,-121.4273755,766.908,0.08,0.09,0.29,2.950,3.941,0.46,77.78554,37.78516,3,7
2021-07-24T17:07:05.60Z,47.7849643,-121.4273758,766.874,0.06,0.20,0.18,2.893,3.871,0.42,77.78554,37.78526,3,7
2021-07-24T17:07:05.80Z,47.7849643,-121.4273755,766.777,0.08,0.13,0.23,2.819,3.774,0.46,77.78554,37.78537,3,7
2021-07-24T17:07:06.00Z,47.7849641,-121.4273750,766.776,0.11,0.16,0.13,2.748,3.681,0.49,77.78554,37.78549,3,7
2021-07-24T17:07:06.20Z,47.7849642,-121.4273748,766.680,0.10,0.13,0.16,2.659,3.561,0.50,77.78554,37.78561,3,7
2021-07-24T17:07:06.40Z,47.7849647,-121.4273746,766.535,0.18,0.00,0.18,2.625,3.515,0.43,77.78554,37.78571,3,7
2021-07-24T17:07:06.60Z,47.7849647,-121.4273748,766.526,0.07,-0.04,0.16,2.633,3.518,0.39,77.78554,37.78580,3,7
2021-07-24T17:07:06.80Z,47.7849643,-121.4273748,766.602,-0.15,0.01,0.11,2.641,3.520,0.36,77.78554,37.78589,3,7
2021-07-24T17:07:07.00Z,47.7849636,-121.4273749,766.656,-0.16,0.06,0.10,2.652,3.523,0.31,77.78554,37.78596,3,7
2021-07-24T17:07:07.20Z,47.7849649,-121.4273740,766.730,0.45,0.12,-0.01,2.667,3.530,0.53,77.78554,37.78609,3,7
2021-07-24T17:07:07.40Z,47.7849660,-121.4273730,766.930,0.50,0.23,-0.24,2.680,3.533,0.58,47.52980,33.04654,3,7
2021-07-24T17:07:07.60Z,47.7849672,-121.4273724,766.614,0.20,0.02,-0.09,2.661,3.513,0.34,47.52980,33.04663,3,7
2021-07-24T17:07:07.80Z,47.7849682,-121.4273717,766.505,0.00,-0.11,0.03,2.654,3.517,0.33,47.52980,33.04672,3,7
2021-07-24T17:07:08.00Z,47.7849696,-121.4273698,766.225,0.04,0.17,0.01,2.643,3.503,0.37,47.52980,33.04682,3,7
2021-07-24T17:07:08.20Z,47.7849681,-121.4273689,766.314,-0.63,0.41,0.10,2.649,3.516,0.27,87.87832,39.99455,3,7
2021-07-24T17:07:08.40Z,47.7849715,-121.4273648,766.233,0.43,0.17,0.30,2.641,3.532,0.55,87.87832,39.99467,3,7
2021-07-24T17:07:08.60Z,47.7849768,-121.4273578,766.155,0.33,0.31,0.22,2.636,3.551,0.69,87.87832,39.99482,3,7
2021-07-24T17:07:08.80Z,47.7849807,-121.4273522,766.126,0.36,0.29,0.16,2.631,3.567,0.49,55.71371,29.17695,3,7
2021-07-24T17:07:09.00Z,47.7849835,-121.4273495,765.749,0.30,0.16,0.17,2.645,3.583,0.47,46.06370,40.62213,3,7
2021-07-24T17:07:09.20Z,47.7849854,-121.4273478,765.298,0.17,0.09,0.17,2.768,3.745,0.50,46.06370,40.62224,3,7
2021-07-24T17:07:09.40Z,47.7849878,-121.4273456,764.745,0.14,0.07,0.20,2.842,3.839,0.46,46.06370,40.62235,3,7
2021-07-24T17:07:09.60Z,47.7849891,-121.4273446,764.436,0.17,0.02,0.27,2.818,3.804,0.45,46.06370,40.62245,3,7
2021-07-24T17:07:09.80Z,47.7849905,-121.4273430,764.161,0.17,0.20,0.24,2.816,3.800,0.48,46.06370,40.62256,3,7
2021-07-24T17:07:10.00Z,47.7849911,-121.4273421,763.968,0.09,0.06,0.23,2.831,3.816,0.47,46.06370,40.62266,3,7
2021-07-24T17:07:10.20Z,47.7849914,-121.4273418,763.682,0.06,0.03,0.22,3.024,4.061,0.45,46.06370,40.62276,3,7
2021-07-24T17:07:10.40Z,47.7849933,-121.4273407,763.018,0.03,-0.05,0.24,3.238,4.322,0.39,46.06370,40.62285,3,7
2021-07-24T17:07:10.60Z,47.7849958,-121.4273400,761.977,0.10,0.08,0.23,3.494,4.651,0.45,46.06370,40.62295,3,7
2021-07-24T17:07:10.80Z,47.7849965,-121.4273411,761.262,0.09,-0.01,0.20,3.613,4.806,0.40,46.06370,40.62304,3,7
2021-07-24T17:07:11.00Z,47.7849962,-121.4273420,760.977,0.13,0.08,0.18,3.578,4.761,0.47,46.06370,40.62315,3,7
2021-07-24T17:07:11.20Z,47.7849960,-121.4273430,760.616,0.16,0.06,0.14,3.536,4.706,0.47,46.06370,40.62325,3,7
2021-07-24T17:07:11.40Z,47.7849967,-121.4273422,760.283,0.03,0.04,0.14,3.473,4.622,0.41,46.06370,40.62334,3,7
2021-07-24T17:07:11.60Z,47.7849963,-121.4273429,759.956,0.11,0.09,0.11,3.425,4.569,0.45,46.06370,40.62344,3,7
2021-07-24T17:07:11.80Z,47.7849975,-121.4273417,759.534,0.01,0.02,0.15,3.366,4.507,0.37,46.06370,40.62352,3,7
2021-07-24T17:07:12.00Z,47.7850057,-121.4273307,758.789,-0.34,-0.20,0.48,3.621,4.892,0.30,138.75768,35.74952,3,7
2021-07-24T17:07:12.20Z,47.7850051,-121.4273326,758.956,0.35,-0.82,0.20,3.574,4.822,0.34,216.56917,35.48114,3,7
2021-07-24T17:07:12.40Z,47.7850087,-121.4273298,758.225,0.26,-0.21,0.24,3.494,4.688,0.32,216.56917,35.48124,3,7
2021-07-24T17:07:12.60Z,47.7850119,-121.4273270,757.511,0.25,0.01,0.23,3.389,4.514,0.46,216.56917,35.48136,3,7
2021-07-24T17:07:12.80Z,47.7850102,-121.4273279,757.675,0.10,0.07,0.30,3.324,4.425,0.47,216.56917,35.48148,3,7
2021-07-24T17:07:13.00Z,47.7850084,-121.4273289,757.827,-0.05,0.03,0.31,3.212,4.299,0.38,216.56917,35.48157,3,8
2021-07-24T17:07:13.20Z,47.7850067,-121.4273299,757.946,0.01,0.06,0.29,3.148,4.231,0.42,216.56917,35.48168,3,8
2021-07-24T17:07:13.40Z,47.7850053,-121.4273311,758.179,0.33,0.06,0.26,3.079,4.160,0.46,284.28600,40.08415,3,8
2021-07-24T17:07:13.60Z,47.7850037,-121.4273340,758.438,0.22,-0.43,0.32,3.013,4.069,0.34,284.28600,40.08428,3,8
2021-07-24T17:07:13.80Z,47.7850033,-121.4273363,758.505,0.34,-0.49,0.47,2.973,4.010,0.40,284.28600,40.08445,3,8
2021-07-24T17:07:14.00Z,47.7850019,-121.4273389,758.985,0.34,-0.46,0.15,3.070,4.136,0.35,284.28600,40.08459,3,8
2021-07-24T17:07:14.20Z,47.7849981,-121.4273428,759.640,0.00,-0.31,-0.06,3.203,4.297,0.51,284.28600,40.08470,3,8
2021-07-24T17:07:14.40Z,47.7849949,-121.4273456,760.161,0.03,-0.02,-0.06,3.347,4.469,0.35,284.28600,40.08478,3,8
2021-07-24T17:07:14.60Z,47.7849918,-121.4273480,760.542,0.00,0.16,0.00,3.445,4.583,0.67,284.28600,40.08493,3,8
2021-07-24T17:07:14.80Z,47.7849888,-121.4273501,760.891,-0.21,0.13,0.03,3.536,4.700,0.33,284.28600,40.08500,3,8
2021-07-24T17:07:15.00Z,47.7849869,-121.4273508,761.216,0.00,0.26,-0.03,3.572,4.746,0.45,284.28600,40.08510,3,8
2021-07-24T17:07:15.20Z,47.7849845,-121.4273530,761.538,0.02,0.01,-0.01,3.614,4.801,0.51,284.28600,40.08522,3,8
2021-07-24T17:07:15.40Z,47.7849819,-121.4273554,761.844,-0.06,-0.02,0.03,3.658,4.873,0.37,284.28600,40.08530,3,8
2021-07-24T17:07:15.60Z,47.7849789,-121.4273573,762.095,0.01,0.11,0.01,3.796,5.073,0.37,284.28600,40.08539,3,8
2021-07-24T17:07:15.80Z,47.7849773,-121.4273581,762.183,0.09,0.16,0.00,3.941,5.264,0.45,284.28600,40.08549,3,8
2021-07-24T17:07:16.00Z,47.7849760,-121.4273584,762.156,-0.02,0.07,-0.01,4.104,5.476,0.32,284.28600,40.08556,3,8
2021-07-24T17:07:16.20Z,47.7849736,-121.4273595,762.400,0.02,0.18,0.05,4.177,5.565,0.41,284.28600,40.08565,3,8
2021-07-24T17:07:16.40Z,47.7849735,-121.4273592,762.247,-0.01,0.14,0.02,4.224,5.604,0.39,284.28600,40.08574,3,8
2021-07-24T17:07:16.60Z,47.7849741,-121.4273580,762.267,0.08,0.11,0.03,4.286,5.678,0.45,284.28600,40.08585,3,8
2021-07-24T17:07:16.80Z,47.7849741,-121.4273577,762.512,0.19,0.02,-0.02,4.330,5.741,0.43,284.28600,40.08594,3,8
2021-07-24T17:07:17.00Z,47.7849737,-121.4273579,762.820,0.17,-0.04,0.03,4.346,5.769,0.40,284.28600,40.08603,3,8
2021-07-24T17:07:17.20Z,47.7849728,-121.4273579,763.197,0.06,0.05,-0.03,4.357,5.790,0.43,284.28600,40.08613,3,8
2021-07-24T17:07:17.40Z,47.7849718,-121.4273582,763.586,-0.05,-0.01,-0.02,4.369,5.809,0.43,284.28600,40.08622,3,8
2021-07-24T17:07:17.60Z,47.7849707,-121.4273585,763.989,0.05,0.01,-0.03,4.381,5.827,0.38,284.28600,40.08631,3,8
2021-07-24T17:07:17.80Z,47.7849698,-121.4273584,764.283,0.09,0.13,0.02,4.366,5.807,0.45,284.28600,40.08641,3,8
2021-07-24T17:07:18.00Z,47.7849685,-121.4273590,764.582,-0.10,-0.04,-0.05,4.354,5.793,0.46,284.28600,40.08652,3,8
2021-07-24T17:07:18.20Z,47.7849670,-121.4273595,764.961,-0.11,-0.01,-0.03,4.316,5.747,0.43,284.28600,40.08661,3,8
2021-07-24T17:07:18.40Z,47.7849662,-121.4273598,765.302,0.08,0.02,0.00,4.273,5.693,0.42,284.28600,40.08671,3,8
2021-07-24T17:07:18.60Z,47.7849641,-121.4273611,765.706,-0.07,-0.01,0.01,4.190,5.583,0.41,284.28600,40.08680,3,8
2021-07-24T17:07:18.80Z,47.7849624,-121.4273626,766.064,0.08,-0.10,-0.02,4.114,5.484,0.32,284.28600,40.08687,3,8
2021-07-24T17:07:19.00Z,47.7849603,-121.4273646,766.378,-0.07,-0.17,0.06,4.019,5.363,0.50,284.28600,40.08698,3,8
2021-07-24T17:07:19.20Z,47.7849585,-121.4273667,766.718,0.05,-0.16,0.01,3.910,5.224,0.33,284.28600,40.08706,3,8
2021-07-24T17:07:19.40Z,47.7849583,-121.4273676,766.838,0.21,0.06,0.08,3.782,5.074,0.56,284.28600,40.08718,3,8
2021-07-24T17:07:19.60Z,47.7849583,-121.4273668,766.912,0.04,0.03,0.14,3.692,4.979,0.46,284.28600,40.08729,3,8
2021-07-24T17:07:19.80Z,47.7849600,-121.4273633,766.953,0.22,0.13,0.17,3.728,5.064,0.61,284.28600,40.08742,3,8
2021-07-24T17:07:20.00Z,47.7849603,-121.4273642,767.007,0.27,0.00,0.12,3.751,5.119,0.64,284.28600,40.08757,3,8
2021-07-24T17:07:20.20Z,47.7849605,-121.4273670,766.835,0.14,-0.22,0.06,3.797,5.181,0.31,284.28600,40.08764,3,8
2021-07-24T17:07:20.40Z,47.7849620,-121.4273667,766.576,0.02,0.04,0.02,3.827,5.217,0.60,284.28600,40.08777,3,8
2021-07-24T17:07:20.60Z,47.7849645,-121.4273687,766.104,0.07,0.08,0.07,3.904,5.327,0.60,284.28600,40.08790,3,8
2021-07-24T17:07:20.80Z,47.7849661,-121.4273697,765.909,0.10,0.09,0.08,3.880,5.321,0.53,284.28600,40.08802,3,8
2021-07-24T17:07:21.00Z,47.7849678,-121.4273714,765.561,-0.09,0.09,0.10,3.940,5.424,0.44,284.28600,40.08812,3,8
2021-07-24T17:07:21.20Z,47.7849665,-121.4273724,765.604,-0.25,0.07,0.15,3.909,5.396,0.53,284.28600,40.08824,3,8
2021-07-24T17:07:21.40Z,47.7849669,-121.4273716,765.623,0.06,0.08,0.18,3.800,5.257,0.47,284.28600,40.08835,3,8
2021-07-24T17:07:21.60Z,47.7849701,-121.4273686,765.098,0.02,0.14,0.08,3.744,5.163,0.42,284.28600,40.08844,3,8
2021-07-24T17:07:21.80Z,47.7849856,-121.4273544,762.796,-0.19,0.11,0.22,3.971,5.453,0.28,284.28600,40.08851,3,8
2021-07-24T17:07:22.00Z,47.7849870,-121.4273528,762.578,-0.10,0.02,0.19,3.815,5.222,0.30,284.28600,40.08858,3,8
2021-07-24T17:07:22.20Z,47.7849875,-121.4273523,762.442,-0.10,-0.17,0.21,3.690,5.046,0.37,284.28600,40.08866,3,8
2021-07-24T17:07:22.40Z,47.7849879,-121.4273516,762.273,0.00,0.12,0.26,3.556,4.855,0.38,284.28600,40.08875,3,8
2021-07-24T17:07:22.60Z,47.7849904,-121.4273488,762.085,0.04,0.13,0.31,3.546,4.849,0.39,284.28600,40.08884,3,8
2021-07-24T17:07:22.80Z,47.7849920,-121.4273464,762.220,0.00,0.12,0.24,3.632,4.978,0.38,284.28600,40.08892,3,8
2021-07-24T17:07:23.00Z,47.7849928,-121.4273450,762.388,0.12,0.12,0.27,3.618,4.972,0.43,284.28600,40.08902,3,8
2021-07-24T17:07:23.20Z,47.7849932,-121.4273445,762.707,0.15,0.04,0.23,3.606,4.968,0.43,284.28600,40.08911,3,8
2021-07-24T17:07:23.40Z,47.7849959,-121.4273419,762.841,0.23,0.11,0.26,3.649,5.049,0.44,284.28600,40.08921,3,8
2021-07-24T17:07:23.60Z,47.7849960,-121.4273416,763.159,0.03,0.04,0.13,3.654,5.068,0.41,284.28600,40.08931,3,8
2021-07-24T17:07:23.80Z,47.7850022,-121.4273353,763.139,-0.01,0.04,0.10,3.882,5.431,0.39,284.28600,40.08939,3,8
2021-07-24T17:07:24.00Z,47.7850066,-121.4273307,763.190,0.07,0.03,0.10,3.951,5.573,0.46,284.28600,40.08950,3,8
2021-07-24T17:07:24.20Z,47.7850069,-121.4273305,763.365,0.16,0.11,0.14,3.903,5.522,0.49,284.28600,40.08961,3,8
2021-07-24T17:07:24.40Z,47.7850061,-121.4273315,763.673,0.14,0.02,0.14,3.816,5.404,0.46,284.28600,40.08971,3,8
2021-07-24T17:07:24.60Z,47.7850054,-121.4273330,764.107,0.09,0.00,0.07,3.731,5.281,0.44,284.28600,40.08981,3,8
2021-07-24T17:07:24.80Z,47.7850043,-121.4273349,764.530,0.01,-0.05,0.02,3.670,5.191,0.38,284.28600,40.08990,3,8
2021-07-24T17:07:25.00Z,47.7850016,-121.4273363,764.413,-0.12,0.07,0.06,3.619,5.115,0.27,284.28600,40.08996,3,8
2021-07-24T17:07:25.20Z,47.7849989,-121.4273386,764.514,0.16,0.04,0.10,3.666,5.178,0.45,284.28600,40.09006,3,8
2021-07-24T17:07:25.40Z,47.7850002,-121.4273377,764.231,0.71,0.22,0.12,3.472,4.898,0.49,348.20154,27.01025,3,7
2021-07-24T17:07:25.60Z,47.7850005,-121.4273376,764.048,0.33,0.06,0.05,3.288,4.629,0.46,348.20154,27.01040,3,7
2021-07-24T17:07:25.80Z,47.7850015,-121.4273370,763.817,0.34,0.07,0.12,3.096,4.356,0.45,348.20154,27.01055,3,7
2021-07-24T17:07:26.00Z,47.7850025,-121.4273369,763.742,0.41,-0.02,0.05,2.923,4.096,0.53,348.20154,27.01073,3,7
2021-07-24T17:07:26.20Z,47.7850030,-121.4273366,763.698,0.15,0.14,0.02,2.771,3.858,0.75,348.20154,27.01098,3,7
2021-07-24T17:07:26.40Z,47.7850033,-121.4273371,763.694,0.21,-0.03,0.10,2.614,3.619,0.47,348.20154,27.01114,3,7
2021-07-24T17:07:26.60Z,47.7850043,-121.4273367,763.434,0.05,-0.07,0.10,2.497,3.440,0.36,348.20154,27.01125,3,7
2021-07-24T17:07:26.80Z,47.7850057,-121.4273352,763.204,0.09,0.07,0.09,2.409,3.322,0.51,348.20154,27.01142,3,7
2021-07-24T17:07:27.00Z,47.7850061,-121.4273344,763.118,-0.11,0.16,0.02,2.374,3.276,0.32,348.20154,27.01153,3,7
2021-07-24T17:07:27.20Z,47.7850088,-121.4273298,762.335,0.03,0.57,0.07,2.371,3.254,0.38,348.20154,27.01172,3,7
2021-07-24T17:07:27.40Z,47.7850124,-121.4273255,761.904,0.47,0.65,0.24,2.372,3.260,0.50,28.57706,21.62196,3,7
2021-07-24T17:07:27.60Z,47.7850153,-121.4273244,761.599,0.92,0.60,0.31,2.384,3.266,0.76,31.68159,14.98541,3,7
2021-07-24T17:07:27.80Z,47.7850176,-121.4273236,761.230,0.32,0.65,0.18,2.396,3.277,0.59,36.25220,36.88806,3,7
2021-07-24T17:07:28.00Z,47.7850190,-121.4273239,760.940,0.25,0.16,0.20,2.410,3.284,0.63,36.25220,36.88822,3,7
2021-07-24T17:07:28.20Z,47.7850195,-121.4273237,760.735,0.02,0.15,0.31,2.432,3.297,0.46,36.25220,36.88833,3,7
2021-07-24T17:07:28.40Z,47.7850213,-121.4273235,760.407,0.07,-0.02,0.23,2.435,3.294,0.46,36.25220,36.88844,3,7
2021-07-24T17:07:28.60Z,47.7850241,-121.4273237,759.937,0.15,0.15,0.24,2.420,3.284,0.48,36.25220,36.88856,3,7
2021-07-24T17:07:28.80Z,47.7850245,-121.4273241,759.921,0.14,-0.07,0.15,2.423,3.284,0.41,36.25220,36.88866,3,7
2021-07-24T17:07:29.00Z,47.7850257,-121.4273240,759.808,0.39,0.09,0.20,2.425,3.288,0.51,26.99285,44.89529,3,7
2021-07-24T17:07:29.20Z,47.7850265,-121.4273253,759.315,0.02,-0.21,0.21,2.426,3.272,0.38,26.99285,44.89537,3,7
2021-07-24T17:07:29.40Z,47.7850272,-121.4273258,759.140,0.14,-0.13,0.15,2.423,3.247,0.32,26.99285,44.89544,3,7
2021-07-24T17:07:29.60Z,47.7850288,-121.4273263,759.024,0.21,-0.19,0.04,2.417,3.241,0.30,26.99285,44.89550,3,7
2021-07-24T17:07:29.80Z,47.7850295,-121.4273265,758.876,0.00,-0.30,0.10,2.418,3.241,0.35,26.99285,44.89557,3,7
2021-07-24T17:07:30.00Z,47.7850310,-121.4273249,758.693,-0.08,-0.07,0.02,2.422,3.253,0.60,26.99285,44.89569,3,7
2021-07-24T17:07:30.20Z,47.7850319,-121.4273246,758.466,-0.09,-0.21,0.05,2.436,3.261,0.65,26.99285,44.89582,3,7
2021-07-24T17:07:30.40Z,47.7850324,-121.4273231,758.028,-0.41,-0.20,0.21,2.451,3.262,0.79,135.45406,36.28578,3,7
2021-07-24T17:07:30.60Z,47.7850331,-121.4273214,758.137,0.10,0.38,0.08,2.454,3.240,0.54,135.45406,36.28591,3,7
2021-07-24T17:07:30.80Z,47.7850349,-121.4273201,757.586,-0.29,0.08,-0.02,2.432,3.183,0.47,135.45406,36.28603,3,7
2021-07-24T17:07:31.00Z,47.7850358,-121.4273182,757.242,-0.18,0.33,0.05,2.423,3.138,0.32,135.45406,36.28612,3,7
2021-07-24T17:07:31.20Z,47.7850346,-121.4273186,757.258,-0.42,-0.07,0.13,2.421,3.139,0.44,135.45406,36.28623,3,7
2021-07-24T17:07:31.40Z,47.7850364,-121.4273159,757.167,-0.13,0.07,0.11,2.422,3.150,0.38,135.45406,36.28633,3,7
2021-07-24T17:07:31.60Z,47.7850386,-121.4273142,757.111,0.18,-0.18,0.04,2.426,3.162,0.45,135.45406,36.28644,3,7
2021-07-24T17:07:31.80Z,47.7850390,-121.4273145,756.992,0.06,-0.39,-0.18,2.433,3.169,0.62,135.45406,36.28659,3,7
2021-07-24T17:07:32.00Z,47.7850400,-121.4273125,756.556,0.05,-0.39,-0.06,2.436,3.172,0.56,135.45406,36.28673,3,7
2021-07-24T17:07:32.20Z,47.7850419,-121.4273088,756.252,0.01,-0.06,0.07,2.437,3.178,0.44,135.45406,36.28683,3,7
2021-07-24T17:07:32.40Z,47.7850424,-121.4273072,756.122,-0.06,-0.04,0.18,2.445,3.194,0.40,135.45406,36.28693,3,7
2021-07-24T17:07:32.60Z,47.7850432,-121.4273053,755.975,0.07,0.28,0.21,2.447,3.194,0.50,135.45406,36.28706,3,7
2021-07-24T17:07:32.80Z,47.7850445,-121.4273039,755.863,0.17,0.13,0.25,2.452,3.209,0.54,135.45406,36.28719,3,7
2021-07-24T17:07:33.00Z,47.7850462,-121.4273027,755.756,0.24,0.00,0.27,2.458,3.231,0.57,135.45406,36.28733,3,7
2021-07-24T17:07:33.20Z,47.7850473,-121.4273017,755.721,0.30,0.15,0.20,2.469,3.257,0.61,135.45406,36.28749,3,7
